,sim_0,sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9
0.0,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
0.1666666667,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
0.3333333334,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
0.5000000001,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
0.6666666668,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
0.8333333334999999,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
1.0000000002,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
1.1666666668999999,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
1.3333333336,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
1.5000000003,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
1.6666666669999999,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
1.8333333337,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
2.0000000004,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
2.1666666671,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
2.3333333337999997,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
2.5000000005,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
2.6666666672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
2.8333333338999998,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
3.0000000006,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
3.1666666673,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
3.3333333339999998,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
3.5000000007,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
3.6666666674,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
3.8333333340999998,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
4.0000000008,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
4.1666666674999995,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
4.3333333342,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
4.5000000009,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
4.6666666675999995,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
4.8333333343,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
5.000000001,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
5.1666666676999995,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
5.3333333344,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
5.5000000011,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
5.6666666677999995,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
5.8333333345,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
6.0000000012,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
6.1666666678999995,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
6.3333333346,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
6.5000000013,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
6.6666666679999995,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
6.8333333347,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
7.0000000014,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
7.1666666680999995,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
7.3333333348,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
7.5000000015,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
7.6666666681999995,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
7.8333333349,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
8.0000000016,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
8.1666666683,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
8.333333334999999,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
8.5000000017,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
8.6666666684,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
8.833333335099999,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
9.0000000018,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
9.1666666685,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
9.333333335199999,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672,20.249248504638672
9.5000000019,-0.909805953502655,-0.9099079966545105,-0.9099079966545105,-0.9099079966545105,-0.9099079966545105,-0.9099079966545105,-0.9099079966545105,-0.909805953502655,-0.909805953502655,-0.909805953502655
9.6666666686,-1.588098168373108,-1.5881786346435547,-1.5881786346435547,-1.5881786346435547,-1.5881786346435547,-1.5881786346435547,-1.5881786346435547,-1.588098168373108,-1.588098168373108,-1.588098168373108
9.833333335299999,-1.9326518774032593,-1.9326977729797363,-1.9326977729797363,-1.9326977729797363,-1.9326977729797363,-1.9326977729797363,-1.9326977729797363,-1.9326518774032593,-1.9326518774032593,-1.9326518774032593
10.000000002,-3.013207197189331,-3.0134072303771973,-3.0134072303771973,-3.0134072303771973,-3.0134072303771973,-3.0134072303771973,-3.0134072303771973,-3.013207197189331,-3.013207197189331,-3.013207197189331
10.1666666687,-3.7599120140075684,-3.7600793838500977,-3.7600793838500977,-3.7600793838500977,-3.7600793838500977,-3.7600793838500977,-3.7600793838500977,-3.7599120140075684,-3.7599120140075684,-3.7599120140075684
10.333333335399999,-3.86079478263855,-3.860445022583008,-3.860445022583008,-3.860445022583008,-3.860445022583008,-3.860445022583008,-3.860445022583008,-3.86079478263855,-3.86079478263855,-3.86079478263855
10.5000000021,-3.986952066421509,-3.9865081310272217,-3.9865081310272217,-3.9865081310272217,-3.9865081310272217,-3.9865081310272217,-3.9865081310272217,-3.986952066421509,-3.986952066421509,-3.986952066421509
10.6666666688,-3.961738109588623,-3.9618241786956787,-3.9618241786956787,-3.9618241786956787,-3.9618241786956787,-3.9618241786956787,-3.9618241786956787,-3.961738109588623,-3.961738109588623,-3.961738109588623
10.833333335499999,-4.277170181274414,-4.277250289916992,-4.277250289916992,-4.277250289916992,-4.277250289916992,-4.277250289916992,-4.277250289916992,-4.277170181274414,-4.277170181274414,-4.277170181274414
11.0000000022,-4.579906940460205,-4.579987049102783,-4.579987049102783,-4.579987049102783,-4.579987049102783,-4.579987049102783,-4.579987049102783,-4.579906940460205,-4.579906940460205,-4.579906940460205
11.1666666689,-4.706225395202637,-4.705760955810547,-4.705760955810547,-4.705760955810547,-4.705760955810547,-4.705760955810547,-4.705760955810547,-4.706225395202637,-4.706225395202637,-4.706225395202637
11.333333335599999,-4.807721138000488,-4.807352066040039,-4.807352066040039,-4.807352066040039,-4.807352066040039,-4.807352066040039,-4.807352066040039,-4.807721138000488,-4.807721138000488,-4.807721138000488
11.5000000023,-4.965993404388428,-4.965414047241211,-4.965414047241211,-4.965414047241211,-4.965414047241211,-4.965414047241211,-4.965414047241211,-4.965993404388428,-4.965993404388428,-4.965993404388428
11.666666669,-5.262640476226807,-5.262721538543701,-5.262721538543701,-5.262721538543701,-5.262721538543701,-5.262721538543701,-5.262721538543701,-5.262640476226807,-5.262640476226807,-5.262640476226807
11.833333335699999,-5.073950290679932,-5.074641704559326,-5.074641704559326,-5.074641704559326,-5.074641704559326,-5.074641704559326,-5.074641704559326,-5.073950290679932,-5.073950290679932,-5.073950290679932
12.0000000024,-5.1240715980529785,-5.123887538909912,-5.123887538909912,-5.123887538909912,-5.123887538909912,-5.123887538909912,-5.123887538909912,-5.1240715980529785,-5.1240715980529785,-5.1240715980529785
12.1666666691,-4.752808094024658,-4.7527174949646,-4.7527174949646,-4.7527174949646,-4.7527174949646,-4.7527174949646,-4.7527174949646,-4.752808094024658,-4.752808094024658,-4.752808094024658
12.333333335799999,-4.733902931213379,-4.733968257904053,-4.733968257904053,-4.733968257904053,-4.733968257904053,-4.733968257904053,-4.733968257904053,-4.733902931213379,-4.733902931213379,-4.733902931213379
12.5000000025,-4.494794845581055,-4.494794845581055,-4.494794845581055,-4.494794845581055,-4.494794845581055,-4.494794845581055,-4.494794845581055,-4.494794845581055,-4.493988513946533,-4.493988513946533
12.6666666692,-4.462483882904053,-4.462483882904053,-4.462483882904053,-4.462483882904053,-4.462483882904053,-4.462483882904053,-4.462483882904053,-4.462483882904053,-4.462479591369629,-4.462479591369629
12.833333335899999,-4.5378031730651855,-4.5378031730651855,-4.5378031730651855,-4.5378031730651855,-4.5378031730651855,-4.5378031730651855,-4.5378031730651855,-4.5378031730651855,-4.5378031730651855,-4.5378031730651855
13.0000000026,-4.4437642097473145,-4.4437642097473145,-4.4437642097473145,-4.4437642097473145,-4.4437642097473145,-4.4437642097473145,-4.4437642097473145,-4.4437642097473145,-4.4437642097473145,-4.4437642097473145
13.1666666693,-4.216103553771973,-4.216103553771973,-4.216103553771973,-4.216103553771973,-4.216103553771973,-4.216103553771973,-4.216103553771973,-4.216103553771973,-4.216103553771973,-4.216103553771973
13.333333335999999,-3.6651501655578613,-3.6651501655578613,-3.6651501655578613,-3.6651501655578613,-3.6651501655578613,-3.6651501655578613,-3.6651501655578613,-3.6651501655578613,-3.6651501655578613,-3.6651501655578613
13.5000000027,-3.2982141971588135,-3.2982141971588135,-3.2982141971588135,-3.2982141971588135,-3.2982141971588135,-3.2982141971588135,-3.2982141971588135,-3.2982141971588135,-3.2982141971588135,-3.2982141971588135
13.6666666694,-2.6016311645507812,-2.6016311645507812,-2.6016311645507812,-2.6016311645507812,-2.6016311645507812,-2.6016311645507812,-2.6016311645507812,-2.6016311645507812,-2.6016311645507812,-2.6016311645507812
13.833333336099999,-1.9301782846450806,-1.9301782846450806,-1.9301782846450806,-1.9301782846450806,-1.9301782846450806,-1.9301782846450806,-1.9301782846450806,-1.9301782846450806,-1.9301782846450806,-1.9301782846450806
14.0000000028,-0.268500953912735,-0.268500953912735,-0.268500953912735,-0.268500953912735,-0.268500953912735,-0.268500953912735,-0.268500953912735,-0.268500953912735,-0.268500953912735,-0.268500953912735
14.1666666695,0.4845482409000397,0.4845482409000397,0.4845482409000397,0.4845482409000397,0.4845482409000397,0.4845482409000397,0.4845482409000397,0.4845482409000397,0.4845482409000397,0.4845482409000397
14.333333336199999,1.6462420225143433,1.6462420225143433,1.6462420225143433,1.6462420225143433,1.6462420225143433,1.6462420225143433,1.6462420225143433,1.6462420225143433,1.6462420225143433,1.6462420225143433
14.5000000029,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
14.6666666696,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
14.833333336299999,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
15.000000003,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
15.1666666697,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
15.333333336399999,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
15.5000000031,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
15.6666666698,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
15.833333336499999,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
16.0000000032,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
16.1666666699,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
16.3333333366,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
16.5000000033,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
16.666666669999998,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
16.8333333367,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
17.0000000034,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
17.1666666701,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
17.3333333368,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
17.5000000035,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
17.666666670199998,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
17.8333333369,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
18.0000000036,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
18.1666666703,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
18.333333337,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
18.5000000037,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
18.666666670399998,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
18.8333333371,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
19.0000000038,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
19.1666666705,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
19.3333333372,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
19.5000000039,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
19.666666670599998,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
19.8333333373,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
20.000000004,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
20.1666666707,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
20.3333333374,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
20.5000000041,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
20.666666670799998,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
20.8333333375,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
21.0000000042,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
21.1666666709,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
21.3333333376,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
21.5000000043,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
21.666666670999998,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
21.833333337699997,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
22.0000000044,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
22.1666666711,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
22.3333333378,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
22.5000000045,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
22.666666671199998,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
22.833333337899997,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
23.0000000046,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
23.1666666713,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
23.333333338,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
23.5000000047,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
23.666666671399998,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
23.833333338099997,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266,2.8716068267822266
